paper_id,title,abstract,image_id,image_path
arxiv.2023.00231,BERT-based Approach for Generation on COCO,"We propose a novel BERT architecture for generation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 7%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00231_img_2,data/images/samples/arxiv.2023.00231_img_2.png
arxiv.2020.00232,CNN-based Approach for Generation on CIFAR,"We propose a novel CNN architecture for generation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 8%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00232_img_0,data/images/samples/arxiv.2020.00232_img_0.png
arxiv.2020.00232,CNN-based Approach for Generation on CIFAR,"We propose a novel CNN architecture for generation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 8%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00232_img_1,data/images/samples/arxiv.2020.00232_img_1.png
arxiv.2020.00232,CNN-based Approach for Generation on CIFAR,"We propose a novel CNN architecture for generation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 8%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00232_img_2,data/images/samples/arxiv.2020.00232_img_2.png
arxiv.2021.00233,GAN-based Approach for Detection on WikiText,"We propose a novel GAN architecture for detection. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00233_img_0,data/images/samples/arxiv.2021.00233_img_0.png
arxiv.2021.00233,GAN-based Approach for Detection on WikiText,"We propose a novel GAN architecture for detection. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00233_img_1,data/images/samples/arxiv.2021.00233_img_1.png
arxiv.2021.00233,GAN-based Approach for Detection on WikiText,"We propose a novel GAN architecture for detection. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00233_img_2,data/images/samples/arxiv.2021.00233_img_2.png
arxiv.2022.00234,RNN-based Approach for Translation on CIFAR,"We propose a novel RNN architecture for translation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 7%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00234_img_0,data/images/samples/arxiv.2022.00234_img_0.png
arxiv.2022.00234,RNN-based Approach for Translation on CIFAR,"We propose a novel RNN architecture for translation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 7%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00234_img_1,data/images/samples/arxiv.2022.00234_img_1.png
arxiv.2022.00234,RNN-based Approach for Translation on CIFAR,"We propose a novel RNN architecture for translation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 7%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00234_img_2,data/images/samples/arxiv.2022.00234_img_2.png
arxiv.2023.00235,RNN-based Approach for Detection on WikiText,"We propose a novel RNN architecture for detection. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 14%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00235_img_0,data/images/samples/arxiv.2023.00235_img_0.png
arxiv.2023.00235,RNN-based Approach for Detection on WikiText,"We propose a novel RNN architecture for detection. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 14%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00235_img_1,data/images/samples/arxiv.2023.00235_img_1.png
arxiv.2023.00235,RNN-based Approach for Detection on WikiText,"We propose a novel RNN architecture for detection. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 14%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00235_img_2,data/images/samples/arxiv.2023.00235_img_2.png
arxiv.2020.00236,CNN-based Approach for Generation on CIFAR,"We propose a novel CNN architecture for generation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 4%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00236_img_0,data/images/samples/arxiv.2020.00236_img_0.png
arxiv.2020.00236,CNN-based Approach for Generation on CIFAR,"We propose a novel CNN architecture for generation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 4%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00236_img_1,data/images/samples/arxiv.2020.00236_img_1.png
arxiv.2020.00236,CNN-based Approach for Generation on CIFAR,"We propose a novel CNN architecture for generation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 4%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00236_img_2,data/images/samples/arxiv.2020.00236_img_2.png
arxiv.2021.00237,LSTM-based Approach for Translation on CIFAR,"We propose a novel LSTM architecture for translation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00237_img_0,data/images/samples/arxiv.2021.00237_img_0.png
arxiv.2021.00237,LSTM-based Approach for Translation on CIFAR,"We propose a novel LSTM architecture for translation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00237_img_1,data/images/samples/arxiv.2021.00237_img_1.png
arxiv.2021.00237,LSTM-based Approach for Translation on CIFAR,"We propose a novel LSTM architecture for translation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00237_img_2,data/images/samples/arxiv.2021.00237_img_2.png
arxiv.2022.00238,LSTM-based Approach for Classification on ImageNet,"We propose a novel LSTM architecture for classification. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00238_img_0,data/images/samples/arxiv.2022.00238_img_0.png
arxiv.2022.00238,LSTM-based Approach for Classification on ImageNet,"We propose a novel LSTM architecture for classification. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00238_img_1,data/images/samples/arxiv.2022.00238_img_1.png
arxiv.2022.00238,LSTM-based Approach for Classification on ImageNet,"We propose a novel LSTM architecture for classification. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00238_img_2,data/images/samples/arxiv.2022.00238_img_2.png
arxiv.2023.00239,BERT-based Approach for Translation on WikiText,"We propose a novel BERT architecture for translation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 14%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00239_img_0,data/images/samples/arxiv.2023.00239_img_0.png
arxiv.2023.00239,BERT-based Approach for Translation on WikiText,"We propose a novel BERT architecture for translation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 14%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00239_img_1,data/images/samples/arxiv.2023.00239_img_1.png
arxiv.2023.00239,BERT-based Approach for Translation on WikiText,"We propose a novel BERT architecture for translation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 14%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00239_img_2,data/images/samples/arxiv.2023.00239_img_2.png
arxiv.2020.00240,VAE-based Approach for Detection on MNIST,"We propose a novel VAE architecture for detection. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00240_img_0,data/images/samples/arxiv.2020.00240_img_0.png
arxiv.2020.00240,VAE-based Approach for Detection on MNIST,"We propose a novel VAE architecture for detection. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00240_img_1,data/images/samples/arxiv.2020.00240_img_1.png
arxiv.2020.00240,VAE-based Approach for Detection on MNIST,"We propose a novel VAE architecture for detection. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00240_img_2,data/images/samples/arxiv.2020.00240_img_2.png
arxiv.2021.00241,RNN-based Approach for Detection on WikiText,"We propose a novel RNN architecture for detection. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 10%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00241_img_0,data/images/samples/arxiv.2021.00241_img_0.png
arxiv.2021.00241,RNN-based Approach for Detection on WikiText,"We propose a novel RNN architecture for detection. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 10%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00241_img_1,data/images/samples/arxiv.2021.00241_img_1.png
arxiv.2021.00241,RNN-based Approach for Detection on WikiText,"We propose a novel RNN architecture for detection. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 10%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00241_img_2,data/images/samples/arxiv.2021.00241_img_2.png
arxiv.2022.00242,GPT-based Approach for Detection on COCO,"We propose a novel GPT architecture for detection. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 12%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00242_img_0,data/images/samples/arxiv.2022.00242_img_0.png
arxiv.2022.00242,GPT-based Approach for Detection on COCO,"We propose a novel GPT architecture for detection. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 12%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00242_img_1,data/images/samples/arxiv.2022.00242_img_1.png
arxiv.2022.00242,GPT-based Approach for Detection on COCO,"We propose a novel GPT architecture for detection. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 12%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00242_img_2,data/images/samples/arxiv.2022.00242_img_2.png
arxiv.2023.00243,CNN-based Approach for Segmentation on CIFAR,"We propose a novel CNN architecture for segmentation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 4%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00243_img_0,data/images/samples/arxiv.2023.00243_img_0.png
arxiv.2023.00243,CNN-based Approach for Segmentation on CIFAR,"We propose a novel CNN architecture for segmentation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 4%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00243_img_1,data/images/samples/arxiv.2023.00243_img_1.png
arxiv.2023.00243,CNN-based Approach for Segmentation on CIFAR,"We propose a novel CNN architecture for segmentation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 4%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00243_img_2,data/images/samples/arxiv.2023.00243_img_2.png
arxiv.2020.00244,LSTM-based Approach for Segmentation on MNIST,"We propose a novel LSTM architecture for segmentation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 13%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00244_img_0,data/images/samples/arxiv.2020.00244_img_0.png
arxiv.2020.00244,LSTM-based Approach for Segmentation on MNIST,"We propose a novel LSTM architecture for segmentation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 13%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00244_img_1,data/images/samples/arxiv.2020.00244_img_1.png
arxiv.2020.00244,LSTM-based Approach for Segmentation on MNIST,"We propose a novel LSTM architecture for segmentation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 13%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00244_img_2,data/images/samples/arxiv.2020.00244_img_2.png
arxiv.2021.00245,GPT-based Approach for Translation on WikiText,"We propose a novel GPT architecture for translation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 2%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00245_img_0,data/images/samples/arxiv.2021.00245_img_0.png
arxiv.2021.00245,GPT-based Approach for Translation on WikiText,"We propose a novel GPT architecture for translation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 2%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00245_img_1,data/images/samples/arxiv.2021.00245_img_1.png
arxiv.2021.00245,GPT-based Approach for Translation on WikiText,"We propose a novel GPT architecture for translation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 2%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00245_img_2,data/images/samples/arxiv.2021.00245_img_2.png
arxiv.2022.00246,LSTM-based Approach for Classification on ImageNet,"We propose a novel LSTM architecture for classification. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00246_img_0,data/images/samples/arxiv.2022.00246_img_0.png
arxiv.2022.00246,LSTM-based Approach for Classification on ImageNet,"We propose a novel LSTM architecture for classification. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00246_img_1,data/images/samples/arxiv.2022.00246_img_1.png
arxiv.2022.00246,LSTM-based Approach for Classification on ImageNet,"We propose a novel LSTM architecture for classification. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00246_img_2,data/images/samples/arxiv.2022.00246_img_2.png
arxiv.2023.00247,LSTM-based Approach for Translation on MNIST,"We propose a novel LSTM architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 1%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00247_img_0,data/images/samples/arxiv.2023.00247_img_0.png
arxiv.2023.00247,LSTM-based Approach for Translation on MNIST,"We propose a novel LSTM architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 1%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00247_img_1,data/images/samples/arxiv.2023.00247_img_1.png
arxiv.2023.00247,LSTM-based Approach for Translation on MNIST,"We propose a novel LSTM architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 1%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00247_img_2,data/images/samples/arxiv.2023.00247_img_2.png
arxiv.2020.00248,GPT-based Approach for Detection on CIFAR,"We propose a novel GPT architecture for detection. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00248_img_0,data/images/samples/arxiv.2020.00248_img_0.png
arxiv.2020.00248,GPT-based Approach for Detection on CIFAR,"We propose a novel GPT architecture for detection. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00248_img_1,data/images/samples/arxiv.2020.00248_img_1.png
arxiv.2020.00248,GPT-based Approach for Detection on CIFAR,"We propose a novel GPT architecture for detection. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00248_img_2,data/images/samples/arxiv.2020.00248_img_2.png
arxiv.2021.00249,Transformer-based Approach for Segmentation on CIFAR,"We propose a novel Transformer architecture for segmentation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 9%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00249_img_0,data/images/samples/arxiv.2021.00249_img_0.png
arxiv.2021.00249,Transformer-based Approach for Segmentation on CIFAR,"We propose a novel Transformer architecture for segmentation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 9%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00249_img_1,data/images/samples/arxiv.2021.00249_img_1.png
arxiv.2021.00249,Transformer-based Approach for Segmentation on CIFAR,"We propose a novel Transformer architecture for segmentation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 9%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00249_img_2,data/images/samples/arxiv.2021.00249_img_2.png
arxiv.2022.00250,Transformer-based Approach for Detection on COCO,"We propose a novel Transformer architecture for detection. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 2%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00250_img_0,data/images/samples/arxiv.2022.00250_img_0.png
arxiv.2022.00250,Transformer-based Approach for Detection on COCO,"We propose a novel Transformer architecture for detection. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 2%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00250_img_1,data/images/samples/arxiv.2022.00250_img_1.png
arxiv.2022.00250,Transformer-based Approach for Detection on COCO,"We propose a novel Transformer architecture for detection. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 2%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00250_img_2,data/images/samples/arxiv.2022.00250_img_2.png
arxiv.2023.00251,CNN-based Approach for Detection on MNIST,"We propose a novel CNN architecture for detection. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 8%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00251_img_0,data/images/samples/arxiv.2023.00251_img_0.png
arxiv.2023.00251,CNN-based Approach for Detection on MNIST,"We propose a novel CNN architecture for detection. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 8%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00251_img_1,data/images/samples/arxiv.2023.00251_img_1.png
arxiv.2023.00251,CNN-based Approach for Detection on MNIST,"We propose a novel CNN architecture for detection. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 8%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00251_img_2,data/images/samples/arxiv.2023.00251_img_2.png
arxiv.2020.00252,CNN-based Approach for Translation on COCO,"We propose a novel CNN architecture for translation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 9%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00252_img_0,data/images/samples/arxiv.2020.00252_img_0.png
arxiv.2020.00252,CNN-based Approach for Translation on COCO,"We propose a novel CNN architecture for translation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 9%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00252_img_1,data/images/samples/arxiv.2020.00252_img_1.png
arxiv.2020.00252,CNN-based Approach for Translation on COCO,"We propose a novel CNN architecture for translation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 9%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00252_img_2,data/images/samples/arxiv.2020.00252_img_2.png
arxiv.2021.00253,CNN-based Approach for Translation on CIFAR,"We propose a novel CNN architecture for translation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00253_img_0,data/images/samples/arxiv.2021.00253_img_0.png
arxiv.2021.00253,CNN-based Approach for Translation on CIFAR,"We propose a novel CNN architecture for translation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00253_img_1,data/images/samples/arxiv.2021.00253_img_1.png
arxiv.2021.00253,CNN-based Approach for Translation on CIFAR,"We propose a novel CNN architecture for translation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00253_img_2,data/images/samples/arxiv.2021.00253_img_2.png
arxiv.2022.00254,LSTM-based Approach for Detection on COCO,"We propose a novel LSTM architecture for detection. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00254_img_0,data/images/samples/arxiv.2022.00254_img_0.png
arxiv.2022.00254,LSTM-based Approach for Detection on COCO,"We propose a novel LSTM architecture for detection. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00254_img_1,data/images/samples/arxiv.2022.00254_img_1.png
arxiv.2022.00254,LSTM-based Approach for Detection on COCO,"We propose a novel LSTM architecture for detection. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00254_img_2,data/images/samples/arxiv.2022.00254_img_2.png
arxiv.2023.00255,LSTM-based Approach for Detection on CIFAR,"We propose a novel LSTM architecture for detection. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 7%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00255_img_0,data/images/samples/arxiv.2023.00255_img_0.png
arxiv.2023.00255,LSTM-based Approach for Detection on CIFAR,"We propose a novel LSTM architecture for detection. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 7%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00255_img_1,data/images/samples/arxiv.2023.00255_img_1.png
arxiv.2023.00255,LSTM-based Approach for Detection on CIFAR,"We propose a novel LSTM architecture for detection. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 7%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00255_img_2,data/images/samples/arxiv.2023.00255_img_2.png
arxiv.2020.00256,RNN-based Approach for Translation on MNIST,"We propose a novel RNN architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 1%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00256_img_0,data/images/samples/arxiv.2020.00256_img_0.png
arxiv.2020.00256,RNN-based Approach for Translation on MNIST,"We propose a novel RNN architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 1%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00256_img_1,data/images/samples/arxiv.2020.00256_img_1.png
arxiv.2020.00256,RNN-based Approach for Translation on MNIST,"We propose a novel RNN architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 1%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00256_img_2,data/images/samples/arxiv.2020.00256_img_2.png
arxiv.2021.00257,Transformer-based Approach for Translation on CIFAR,"We propose a novel Transformer architecture for translation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 5%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00257_img_0,data/images/samples/arxiv.2021.00257_img_0.png
arxiv.2021.00257,Transformer-based Approach for Translation on CIFAR,"We propose a novel Transformer architecture for translation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 5%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00257_img_1,data/images/samples/arxiv.2021.00257_img_1.png
arxiv.2021.00257,Transformer-based Approach for Translation on CIFAR,"We propose a novel Transformer architecture for translation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 5%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00257_img_2,data/images/samples/arxiv.2021.00257_img_2.png
arxiv.2022.00258,CNN-based Approach for Detection on WikiText,"We propose a novel CNN architecture for detection. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00258_img_0,data/images/samples/arxiv.2022.00258_img_0.png
arxiv.2022.00258,CNN-based Approach for Detection on WikiText,"We propose a novel CNN architecture for detection. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00258_img_1,data/images/samples/arxiv.2022.00258_img_1.png
arxiv.2022.00258,CNN-based Approach for Detection on WikiText,"We propose a novel CNN architecture for detection. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00258_img_2,data/images/samples/arxiv.2022.00258_img_2.png
arxiv.2023.00259,LSTM-based Approach for Translation on MNIST,"We propose a novel LSTM architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00259_img_0,data/images/samples/arxiv.2023.00259_img_0.png
arxiv.2023.00259,LSTM-based Approach for Translation on MNIST,"We propose a novel LSTM architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00259_img_1,data/images/samples/arxiv.2023.00259_img_1.png
arxiv.2023.00259,LSTM-based Approach for Translation on MNIST,"We propose a novel LSTM architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00259_img_2,data/images/samples/arxiv.2023.00259_img_2.png
arxiv.2020.00260,Transformer-based Approach for Translation on MNIST,"We propose a novel Transformer architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00260_img_0,data/images/samples/arxiv.2020.00260_img_0.png
arxiv.2020.00260,Transformer-based Approach for Translation on MNIST,"We propose a novel Transformer architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00260_img_1,data/images/samples/arxiv.2020.00260_img_1.png
