id,title,abstract,categories,authors,year,url,doi,journal_ref,primary_category,update_date
705.4654,Local Area Damage Detection in Composite Structures Using Piezoelectric   Transducers,"An integrated and automated smart structures approach for structural health monitoring is presented, utilizing an array of piezoelectric transducers attached to or embedded within the structure for both actuation and sensing. The system actively interrogates the structure via broadband excitation of multiple actuators across a desired frequency range. The structure's vibration signature is then characterized by computing the transfer functions between each actuator/sensor pair, and compared to the baseline signature. Experimental results applying the system to local area damage detection in a MD Explorer rotorcraft composite flexbeam are presented.",cs.SD cs.CV,Peter F. Lichtenwalner and Donald A. Sofge,2024,https://arxiv.org/abs/0705.4654,10.1117/12.310667,"P.F. Lichtenwalner and D. Sofge, ""Local Area Damage Detection in
  Composite Structures Using Piezoelectric Transducers,"" In Proc. SPIE Sym. on
  Smart Structures and Materials, Vol. 3326, SPIE, pp. 509-515, 1998",cs.SD,
706.0022,Modeling Computations in a Semantic Network,"Semantic network research has seen a resurgence from its early history in the cognitive sciences with the inception of the Semantic Web initiative. The Semantic Web effort has brought forth an array of technologies that support the encoding, storage, and querying of the semantic network data structure at the world stage. Currently, the popular conception of the Semantic Web is that of a data modeling medium where real and conceptual entities are related in semantically meaningful ways. However, new models have emerged that explicitly encode procedural information within the semantic network substrate. With these new technologies, the Semantic Web has evolved from a data modeling medium to a computational medium. This article provides a classification of existing computational modeling efforts and the requirements of supporting technologies that will aid in the further growth of this burgeoning domain.",cs.AI,Marko A. Rodriguez and Johan Bollen,2024,https://arxiv.org/abs/0706.0022,,,cs.AI,
706.0076,Free-Energy Landscape of Kinesin by a Realistic Lattice Model,"Structural fluctuations in the thermal equilibrium of the kinesin motor domain are studied using a lattice protein model with Go interactions. By means of the multi-self-overlap ensemble (MSOE) Monte Carlo method and the principal component analysis (PCA), the free-energy landscape is obtained. It is shown that kinesins have two subdomains that exhibit partial folding/unfolding at functionally important regions: one is located around the nucleotide binding site and the other includes the main microtubule binding site. These subdomains are consistent with structural variability that was reported recently based on experimentally-obtained structures. On the other hand, such large structural fluctuations have not been captured by B-factor or normal mode analyses. Thus, they are beyond the elastic regime, and it is essential to take into account chain connectivity for studying the function of kinesins.",q-bio.BM,"Hiroo Kenzaki, Macoto Kikuchi",2024,https://arxiv.org/abs/0706.0076,,,q-bio.BM,
706.0096,"Total singular value decomposition. Robust SVD, regression and   location-scale","Singular Value Decomposition (SVD) is the basic body of many statistical algorithms and few users question whether SVD is properly handling its job.   SVD aims at evaluating the decomposition that best approximates a data matrix, given some rank restriction. However often we are interested in the best components of the decomposition rather than in the best approximation . This conflict of objectives leads us to introduce {\em Total SVD}, where the word ""Total"" is taken as in ""Total"" least squares.   SVD is a least squares method and, therefore, is very sensitive to gross errors in the data matrix. We make SVD robust by imposing a weight to each of the matrix entries. Breakdown properties are excellent.   Algorithmic aspects are handled; they rely on high dimension fixed point computations.",stat.AP math.ST stat.TH,William Rey,2024,https://arxiv.org/abs/0706.0096,,,stat.AP,
706.0153,The M-estimator in a multi-phase random nonlinear model,"This paper considers M-estimation of a nonlinear regression model with multiple change-points occuring at unknown times. The multi-phase random design regression model, discontinuous in each change-point, have an arbitrary error $\epsilon$. In the case when the number of jumps is known, the M-estimator of locations of breaks and of regression parameters are studied. These estimators are consistent and the distribution of the regression parameter estimators is Gaussian. The estimator of each change-point converges, with the rate $n^{-1}$, to the smallest minimizer of the independent compound Poisson processes. The results are valid for a large class of error distributions.",math.ST math.PR stat.ME stat.TH,Gabriela Ciuperca,2024,https://arxiv.org/abs/0706.0153,,,math.ST,
706.0185,"Excluded volume, local structural cooperativity,and the polymer physics   of protein folding rates","A coarse-grained variational model is used to investigate the polymer dynamics of barrier crossing for a diverse set of two-state folding proteins. The model gives reliable folding rate predictions provided excluded volume terms that induce minor structural cooperativity are included in the interaction potential. In general, the cooperative folding routes have sharper interfaces between folded and unfolded regions of the folding nucleus and higher free energy barriers. The calculated free energy barriers are strongly correlated with native topology as characterized by contact order. Increasing the rigidity of the folding nucleus changes the local structure of the transition state ensemble non-uniformly across the set of protein studied. Neverthless, the calculated prefactors k0 are found to be relatively uniform across the protein set, with variation in 1/k0 less than a factor of five. This direct calculation justifies the common assumption that the prefactor is roughly the same for all small two-state folding proteins. Using the barrier heights obtained from the model and the best fit monomer relaxation time 30ns, we find that 1/k0 (1-5)us (with average 1/k0 4us). This model can be extended to study subtle aspects of folding such as the variation of the folding rate with stability or solvent viscosity, and the onset of downhill folding.",q-bio.BM physics.bio-ph physics.chem-ph,Xianghong Qi and John J. Portman,2024,https://arxiv.org/abs/0706.0185,10.1073/pnas.0609321104,,q-bio.BM,
706.03,Automatic Detection of Pulmonary Embolism using Computational   Intelligence,"This article describes the implementation of a system designed to automatically detect the presence of pulmonary embolism in lung scans. These images are firstly segmented, before alignment and feature extraction using PCA. The neural network was trained using the Hybrid Monte Carlo method, resulting in a committee of 250 neural networks and good results are obtained.",cs.CV,"Simon Scurrell, Tshilidzi Marwala and David Rubin",2024,https://arxiv.org/abs/0706.0300,,,cs.CV,
706.0465,Virtual Sensor Based Fault Detection and Classification on a Plasma Etch   Reactor,"The SEMATECH sponsored J-88-E project teaming Texas Instruments with NeuroDyne (et al.) focused on Fault Detection and Classification (FDC) on a Lam 9600 aluminum plasma etch reactor, used in the process of semiconductor fabrication. Fault classification was accomplished by implementing a series of virtual sensor models which used data from real sensors (Lam Station sensors, Optical Emission Spectroscopy, and RF Monitoring) to predict recipe setpoints and wafer state characteristics. Fault detection and classification were performed by comparing predicted recipe and wafer state values with expected values. Models utilized include linear PLS, Polynomial PLS, and Neural Network PLS. Prediction of recipe setpoints based upon sensor data provides a capability for cross-checking that the machine is maintaining the desired setpoints. Wafer state characteristics such as Line Width Reduction and Remaining Oxide were estimated on-line using these same process sensors (Lam, OES, RFM). Wafer-to-wafer measurement of these characteristics in a production setting (where typically this information may be only sparsely available, if at all, after batch processing runs with numerous wafers have been completed) would provide important information to the operator that the process is or is not producing wafers within acceptable bounds of product quality. Production yield is increased, and correspondingly per unit cost is reduced, by providing the operator with the opportunity to adjust the process or machine before etching more wafers.",cs.AI cs.CV,D. A. Sofge,2024,https://arxiv.org/abs/0706.0465,,"D. Sofge, ""Virtual Sensor Based Fault Detection and Classification
  on a Plasma Etch Reactor,"" The 2nd Joint Mexico-US Int'l. Workshop on Neural
  Networks and Neurocontrol (poster), 1997",cs.AI,
706.0498,False discovery rate control with multivariate $p$-values,"Multivariate statistics are often available as well as necessary in hypothesis tests. We study how to use such statistics to control not only false discovery rate (FDR) but also positive FDR (pFDR) with good power. We show that FDR can be controlled through nested regions of multivariate $p$-values of test statistics. If the distributions of the test statistics are known, then the regions can be constructed explicitly to achieve FDR control with maximum power among procedures satisfying certain conditions. On the other hand, our focus is where the distributions are only partially known. Under certain conditions, a type of nested regions are proposed and shown to attain (p)FDR control with asymptotically maximum power as the pFDR control level approaches its attainable limit. The procedure based on the nested regions is compared with those based on other nested regions that are easier to construct as well as those based on more straightforward combinations of the test statistics.",math.ST stat.TH,Zhiyi Chi,2024,https://arxiv.org/abs/0706.0498,10.1214/07-EJS147,"Electronic Journal of Statistics 2008, Vol. 2, 368-411",math.ST,
706.0534,Compressed Regression,"Recent research has studied the role of sparsity in high dimensional regression and signal reconstruction, establishing theoretical limits for recovering sparse models from sparse data. This line of work shows that $\ell_1$-regularized least squares regression can accurately estimate a sparse linear model from $n$ noisy examples in $p$ dimensions, even if $p$ is much larger than $n$. In this paper we study a variant of this problem where the original $n$ input variables are compressed by a random linear transformation to $m \ll n$ examples in $p$ dimensions, and establish conditions under which a sparse linear model can be successfully recovered from the compressed data. A primary motivation for this compression procedure is to anonymize the data and preserve privacy by revealing little information about the original data. We characterize the number of random projections that are required for $\ell_1$-regularized compressed regression to identify the nonzero coefficients in the true model with probability approaching one, a property called ``sparsistence.'' In addition, we show that $\ell_1$-regularized compressed regression asymptotically predicts as well as an oracle linear model, a property called ``persistence.'' Finally, we characterize the privacy properties of the compression procedure in information-theoretic terms, establishing upper bounds on the mutual information between the compressed and uncompressed data that decay to zero.",stat.ML cs.IT math.IT,"Shuheng Zhou, John Lafferty, Larry Wasserman",2024,https://arxiv.org/abs/0706.0534,,"IEEE Transactions on Information Theory, Volume 55, No.2, pp
  846--866, 2009",stat.ML,
706.0585,A Novel Model of Working Set Selection for SMO Decomposition Methods,"In the process of training Support Vector Machines (SVMs) by decomposition methods, working set selection is an important technique, and some exciting schemes were employed into this field. To improve working set selection, we propose a new model for working set selection in sequential minimal optimization (SMO) decomposition methods. In this model, it selects B as working set without reselection. Some properties are given by simple proof, and experiments demonstrate that the proposed method is in general faster than existing methods.",cs.LG cs.AI,"Zhendong Zhao, Lei Yuan, Yuxuan Wang, Forrest Sheng Bao, Shunyi Zhang
  Yanfei Sun",2024,https://arxiv.org/abs/0706.0585,10.1109/ICTAI.2007.99,,cs.LG,
706.0648,Emergence and resilience of cooperation in the spatial Prisoner's   Dilemma via a reward mechanism,"We study the problem of the emergence of cooperation in the spatial Prisoner's Dilemma. The pioneering work by Nowak and May showed that large initial populations of cooperators can survive and sustain cooperation in a square lattice with imitate-the-best evolutionary dynamics. We revisit this problem in a cost-benefit formulation suitable for a number of biological applications. We show that if a fixed-amount reward is established for cooperators to share, a single cooperator can invade a population of defectors and form structures that are resilient to re-invasion even if the reward mechanism is turned off. We discuss analytically the case of the invasion by a single cooperator and present agent-based simulations for small initial fractions of cooperators. Large cooperation levels, in the sustainability range, are found. In the conclusions we discuss possible applications of this model as well as its connections with other mechanisms proposed to promote the emergence of cooperation.",q-bio.PE math.ST nlin.AO physics.soc-ph stat.TH,"Raul Jimenez, Haydee Lugo, Jose A. Cuesta, Angel Sanchez",2024,https://arxiv.org/abs/0706.0648,,,q-bio.PE,
706.076,Neutral Networks of Sequence to Shape Maps,"In this paper we present a novel framework for sequence to shape maps. These combinatorial maps realize exponentially many shapes, and have preimages which contain extended connected subgraphs of diameter n (neutral networks). We prove that all basic properties of RNA folding maps also hold for combinatorial maps. Our construction is as follows: suppose we are given a graph $H$ over the $\{1 >...,n\}$ and an alphabet of nucleotides together with a symmetric relation $\mathcal{R}$, implied by base pairing rules. Then the shape of a sequence of length n is the maximal H subgraph in which all pairs of nucleotides incident to H-edges satisfy $\mathcal{R}$. Our main result is to prove the existence of at least $\sqrt{2}^{n-1}$ shapes with extended neutral networks, i.e. shapes that have a preimage with diameter $n$ and a connected component of size at least $(\frac{1+\sqrt{5}}{2})^n+(\frac{1-\sqrt{5}}{2})^n$. Furthermore, we show that there exists a certain subset of shapes which carries a natural graph structure. In this graph any two shapes are connected by a path of shapes with respective neutral networks of distance one. We finally discuss our results and provide a comparison with RNA folding maps.",q-bio.QM math-ph math.CO math.MP q-bio.BM,"Emma Y. Jin, Jing Qin and Christian M. Reidys",2024,https://arxiv.org/abs/0706.0760,,,q-bio.QM,
706.0791,A volume inequality for quantum Fisher information and the uncertainty   principle,"Let $A_1,...,A_N$ be complex self-adjoint matrices and let $\rho$ be a density matrix. The Robertson uncertainty principle $$ det(Cov_\rho(A_h,A_j)) \geq det(- \frac{i}{2} Tr(\rho [A_h,A_j])) $$ gives a bound for the quantum generalized covariance in terms of the commutators $[A_h,A_j]$. The right side matrix is antisymmetric and therefore the bound is trivial (equal to zero) in the odd case $N=2m+1$.   Let $f$ be an arbitrary normalized symmetric operator monotone function and let $<\cdot, \cdot >_{\rho,f}$ be the associated quantum Fisher information. In this paper we conjecture the inequality $$ det (Cov_\rho(A_h,A_j)) \geq det (\frac{f(0)}{2} < i[\rho, A_h],i[\rho,A_j] >_{\rho,f}) $$ that gives a non-trivial bound for any natural number $N$ using the commutators $i[\rho, A_h]$. The inequality has been proved in the cases $N=1,2$ by the joint efforts of many authors. In this paper we prove the case N=3 for real matrices.",math-ph math.MP math.ST stat.TH,"P. Gibilisco, D. Imparato, T. Isola",2024,https://arxiv.org/abs/0706.0791,10.1007/s10955-007-9454-2,,math-ph,
706.0826,Central limit theorems in linear structural error-in-variables models   with explanatory variables in the domain of attraction of the normal law,"Linear structural error-in-variables models with univariate observations are revisited for studying modified least squares estimators of the slope and intercept. New marginal central limit theorems (CLT's) are established for these estimators, assuming the existence of four moments for the measurement errors and that the explanatory variables are in the domain of attraction of the normal law. The latter condition for the explanatory variables is used the first time, and is so far the most general in this context. It is also optimal, or nearly optimal, for our CLT's. Moreover, due to the obtained CLT's being in Studentized and self-normalized forms to begin with, they are a priori nearly, or completely, data-based, and free of unknown parameters of the joint distribution of the error and explanatory variables. Consequently, they lead to a variety of readily available, or easily derivable, large-sample approximate confidence intervals (CI's) for the slope and intercept. In contrast, in related CLT's in the literature so far, the variances of the limiting normal distributions, in general, are complicated and depend on various, typically unknown, moments of the error and explanatory variables. Thus, the corresponding CI's for the slope and intercept in the literature, unlike those of the present paper, are available only under some additional model assumptions.",math.ST stat.TH,Yuliya V. Martsynyuk,2024,https://arxiv.org/abs/0706.0826,10.1214/07-EJS056,"Electronic Journal of Statistics 2007, Vol. 1, 195-222",math.ST,
706.0881,Adaptive Optimal Nonparametric Regression and Density Estimation Based   on Fourier-Legendre Expansion,"Motivated by finance and technical applications, the objective of this paper is to consider adaptive estimation of regression and density distribution based on Fourier-Legendre expansion, and construction of confidence intervals - also adaptive. The estimators are asymptotically optimal and adaptive in the sense that they can adapt to unknown smoothness.",math.ST math.SP stat.TH,"E. Ostrovsky, Y. Zelikov",2024,https://arxiv.org/abs/0706.0881,,,math.ST,
706.0975,"Combined Extended Rejoinder to ""Extended Comment on ""One-Range Addition   Theorems for Coulomb Interaction Potential and Its Derivatives"" by I. I.   Guseinov (Chem. Phys., Vol. 309 (2005), pp. 209-213)""","This article is a thorough critique to the Weniger's comments made to our papers published in prestigious journals in the recent years. A detailed and critical examination of the arguments that led to the suggested comment by Weniger reveals some serious flaws. In our published papers we have shown that the unsymmetrical and symmetrical one-range addition theorems for Slater type orbitals, Coulomb-Yukawa like correlated interaction potentials (CIPs) and their derivatives are derived from the expansions in terms of -ETOs that are complete and orthonormal sets of exponential type orbitals in corresponding Hilbert spaces, where The concrete criticism raised in Weniger's comment against our papers actually touches a very minor aspect of the works that are not relevant at all for the conclusions, which are made. As can be seen from our papers, all of the formulas for different kinds of multicenter integrals over Slater type orbitals with integer and noninteger principal quantum numbers obtained by the use of unsymmetrical and symmetrical one-range addition theorems were tested by computer calculations. We reject the Weniger's personal views about papers published by Guseinov and his coworkers from 1978 to 2006 and respectable referees on one-range addition theorems and multicenter integrals. All claims of inconsistencies and flaws in the theoretical framework are rejected as unfounded. This rejoinder paper contains all of the answers to Weniger's comments.",physics.chem-ph physics.comp-ph,I. I. Guseinov,2024,https://arxiv.org/abs/0706.0975,,,physics.chem-ph,
706.1001,Epistemic Analysis of Strategic Games with Arbitrary Strategy Sets,We provide here an epistemic analysis of arbitrary strategic games based on the possibility correspondences. Such an analysis calls for the use of transfinite iterations of the corresponding operators. Our approach is based on Tarski's Fixpoint Theorem and applies both to the notions of rationalizability and the iterated elimination of strictly dominated strategies.,cs.GT cs.AI,Krzysztof R. Apt,2024,https://arxiv.org/abs/0706.1001,,,cs.GT,
706.1017,Discrete breathers in nonlinear network models of proteins,"We introduce a topology-based nonlinear network model of protein dynamics with the aim of investigating the interplay of spatial disorder and nonlinearity. We show that spontaneous localization of energy occurs generically and is a site-dependent process. Localized modes of nonlinear origin form spontaneously in the stiffest parts of the structure and display site-dependent activation energies. Our results provide a straightforward way for understanding the recently discovered link between protein local stiffness and enzymatic activity. They strongly suggest that nonlinear phenomena may play an important role in enzyme function, allowing for energy storage during the catalytic process.",q-bio.BM,"Brice Juanico, Yves-Henri Sanejouand, Francesco Piazza, Paolo de los
  Rios",2024,https://arxiv.org/abs/0706.1017,10.1103/PhysRevLett.99.238104,"Physical review letters vol. 99, 238104 (2007)",q-bio.BM,
706.1102,Influence of Hydrodynamic Interactions on Mechanical Unfolding of   Proteins,"We incorporate hydrodynamic interactions in a structure-based model of ubiquitin and demonstrate that the hydrodynamic coupling may reduce the peak force when stretching the protein at constant speed, especially at larger speeds. Hydrodynamic interactions are also shown to facilitate unfolding at constant force and inhibit stretching by fluid flows.",q-bio.BM,P. Szymczak and Marek Cieplak,2024,https://arxiv.org/abs/0706.1102,10.1088/0953-8984/19/28/285224,,q-bio.BM,
706.1137,Automatically Restructuring Practice Guidelines using the GEM DTD,"This paper describes a system capable of semi-automatically filling an XML template from free texts in the clinical domain (practice guidelines). The XML template includes semantic information not explicitly encoded in the text (pairs of conditions and actions/recommendations). Therefore, there is a need to compute the exact scope of conditions over text sequences expressing the required actions. We present a system developed for this task. We show that it yields good performance when applied to the analysis of French practice guidelines.",cs.AI,"Amanda Bouffier (LIPN), Thierry Poibeau (LIPN)",2024,https://arxiv.org/abs/0706.1137,,"Proceedings of Biomedical Natural Language Processing (BioNLP)
  (2007) -",cs.AI,
706.1154,Additive Regression Model for Continuous Time Processes,"In the setting of additive regression model for continuous time process, we establish the optimal uniform convergence rates and optimal asymptotic quadratic error of additive regression. To build our estimate, we use the marginal integration method.",math.ST math.PR stat.AP stat.TH,Mohammed Debbarh and Bertrand Maillot,2024,https://arxiv.org/abs/0706.1154,,,math.ST,
706.1161,Some Uniform Limit Results in Additive Regression Model,We establish some uniform limit results in the setting of additive regression model estimation. Our results allow to give an asymptotic 100% confidence bands for these components. These results are stated in the framework of i.i.d random vectors when the marginal integration estimation method is used.,math.ST math.PR stat.AP stat.TH,Mohammed Debbarh,2024,https://arxiv.org/abs/0706.1161,,,math.ST,
706.129,Temporal Reasoning without Transitive Tables,"Representing and reasoning about qualitative temporal information is an essential part of many artificial intelligence tasks. Lots of models have been proposed in the litterature for representing such temporal information. All derive from a point-based or an interval-based framework. One fundamental reasoning task that arises in applications of these frameworks is given by the following scheme: given possibly indefinite and incomplete knowledge of the binary relationships between some temporal objects, find the consistent scenarii between all these objects. All these models require transitive tables -- or similarly inference rules-- for solving such tasks. We have defined an alternative model, S-languages - to represent qualitative temporal information, based on the only two relations of \emph{precedence} and \emph{simultaneity}. In this paper, we show how this model enables to avoid transitive tables or inference rules to handle this kind of problem.",cs.AI,Sylviane R. Schwer (LIPN),2024,https://arxiv.org/abs/0706.1290,,,cs.AI,
706.1371,Material decomposition mechanisms in femtosecond laser interactions with   metals,"A numerical hydrodynamic study of femtosecond laser ablation is presented. A detailed analysis of material decomposition is performed using a thermodynamically complete equation of state with separate stable and metastable phase states and phase boundaries. The lifetime of the metastable liquid state is estimated based on the classical theory of homogeneous nucleation. In addition, mechanical fragmentation of the target material is controlled based on available criteria. As a result, several ablation mechanisms are observed. A major fraction of the ablated material, however, is found to originate from the metastable liquid region, which is decomposed either thermally in the vicinity of the critical point into a liquid-gas mixture, or mechanically at high strain rate and negative pressure into liquid droplets and chunks. The calculation results explain available experimental findings.",physics.comp-ph,"M. E. Povarnitsyn, T. E. Itina, M. Sentis, K. V. Khishchenko and P. R.
  Levashov",2024,https://arxiv.org/abs/0706.1371,10.1103/PhysRevB.75.235414,,physics.comp-ph,
706.1485,Bootstrapping confidence intervals for the change-point of time series,We study an AMOC time series model with an abrupt change in the mean and dependent errors that fulfill certain mixing conditions. We obtain confidence intervals for the unknown change-point via bootstrapping methods.   Precisely we use a block bootstrap of the estimated centered error sequence. Then we reconstruct a sequence with a change in the mean using the same estimators as before. The difference between the change-point estimator of the resampled sequence and the one for the original sequence can be use as an approximation of the difference between the real change-point and its estimator. This enables us to construct confidence intervals using the empirical distribution of the resampled time series.   A simulation study shows that the resampled confidence intervals are usually closer to their target levels and at the same time smaller than the asymptotic intervals.,math.ST stat.TH,"Marie Huskova, Claudia Kirch",2024,https://arxiv.org/abs/0706.1485,10.1111/j.1467-9892.2008.00589.x,"Journal of Time Series Analysis. 29:947-972, 2008",math.ST,
706.1492,"How do trehalose, maltose and sucrose influence some structural and   dynamical properties of lysozyme ? An insight from Molecular Dynamics   simulations","The influence of three well-known disaccharides, namely trehalose, maltose and sucrose, on some structural and dynamical properties of lysozyme has been investigated by means of molecular dynamics computer simulations in the 37-60 wt % concentration range. The effects of sugars on the protein conformation are found relatively weak, in agreement with the preferential hydration of lysozyme. Conversely, sugars seem to increase significantly the relaxation times of the protein. These effects are shown to be correlated to the fractional solvent accessibilities of lysozyme residues and further support the slaving of protein dynamics. Moreover, a significant increase in the relaxation times of lysozyme, sugars and water molecules is observed within the studied concentration range and may result from the percolation of the hydrogen-bond network of sugar molecules. This percolation appears to be of primary importance to explain the influence of sugars on the dynamical properties of lysozyme and water.",physics.chem-ph cond-mat.soft q-bio.BM,"A. Lerbret, P. Bordat, F. Affouard, A. Hedoux, Y. Guinet, M. Descamps",2024,https://arxiv.org/abs/0706.1492,,,physics.chem-ph,
706.1504,Free Energy of Activation for the Comorosan Effect,"Initial reaction rate data for lactic dehydrogenase / pyruvate, lactic dehydrogenase / lactate and malic dehydrogenase / malate enzyme reactions were analyzed to obtain activation free energy changes of -329, -195 and -221 cal/mole, respectively, for rate increases associated with time-specific irradiation of the crystalline substrates prior to dissolution and incorporation in the reaction solutions. These energies, presumably, correspond to conformational or vibrational changes in the reactants or the activated complex. For the lactic dehydrogenase / pyruvate reaction, it is estimated that on the order of 10% of the irradiation energy (546 nm, 400 footcandles for 5 seconds) would be required to produce the observed reaction rate increase if a presumed photoproduct is consumed stoichiometrically with the pyruvate substrate. These findings are consistent with the proposition that the observed reaction rate enhancement involves photoproducts derived from oscillatory atmospheric gas reactions at the crystalline enzyme substrate surfaces rather than photo-excitations of the substrate molecules, per se.",q-bio.SC q-bio.BM,"George E. Bass, Bernd Meibohm, James T. Dalton and Robert Sayre",2024,https://arxiv.org/abs/0706.1504,,,q-bio.SC,
706.1637,t-Wise Independence with Local Dependencies,"In this note we prove a large deviation bound on the sum of random variables with the following dependency structure: there is a dependency graph $G$ with a bounded chromatic number, in which each vertex represents a random variable. Variables that are represented by neighboring vertices may be arbitrarily dependent, but collections of variables that form an independent set in $G$ are $t$-wise independent.",math.PR math.ST stat.TH,"Ronen Gradwohl, Amir Yehudayoff",2024,https://arxiv.org/abs/0706.1637,,,math.PR,
706.1695,Long-time convergence of an Adaptive Biasing Force method,"We propose a proof of convergence of an adaptive method used in molecular dynamics to compute free energy profiles. Mathematically, it amounts to studying the long-time behavior of a stochastic process which satisfies a non-linear stochastic differential equation, where the drift depends on conditional expectations of some functionals of the process. We use entropy techniques to prove exponential convergence to the stationary state.",math.AP cond-mat.stat-mech physics.comp-ph,"Tony Lelievre (CERMICS), Felix Otto (Institute for Applied Mathematics
  Universitat Bonn), Mathias Rousset (CERMICS), Gabriel Stoltz (CERMICS)",2024,https://arxiv.org/abs/0706.1695,,,math.AP,
706.1698,The Explicit Chaotic Representation of the powers of increments of Levy   Processes,"An explicit formula for the chaotic representation of the powers of increments, (X_{t+t_0}-X_{t_0})^n, of a Levy process is presented. There are two different chaos expansions of a square integrable functional of a Levy process: one with respect to the compensated Poisson random measure and the other with respect to the orthogonal compensated powers of the jumps of the Levy process. Computationally explicit formulae for both of these chaos expansions of (X_{t+t_0}-X_{t_0})^n are given in this paper. Simulation results verify that the representation is satisfactory. The CRP of a number of financial derivatives can be found by expressing them in terms of (X_{t+t_0}-X_{t_0})^n using Taylor's expansion.",math.PR math.ST stat.TH,"Wing Yan Yip, David Stephens, Sofia Olhede",2024,https://arxiv.org/abs/0706.1698,,,math.PR,
706.1748,Crystal Irradiation Stimulation of Enzyme Reactivity: An Explanation,"In 1968, Sorin Comorosan first reported a phenomenon wherein irradiation of the substrate of an enzyme reaction, in the crystalline state, for a specific number of seconds could lead to an enhanced aqueous solution reaction rate for the enzyme(up to 30%). Dependence on crystal irradiation time was found to be oscillatory with a fixed period. The basis for this unusual phenomenon has remained a mystery. Previously unreported experimental results are presented which demonstrate, for the LDH / pyruvate reaction, that the identity of the crystalline material irradiated is, largely, inconsequential. It is proposed here that the irradiation procedure drives oscillatory reactions involving atmospheric gases adsorbed on the crystals and that these photoproducts, or related dark-reaction species, when dissolved, function as enzyme cofactors.",q-bio.SC q-bio.BM,George E. Bass,2024,https://arxiv.org/abs/0706.1748,,,q-bio.SC,
706.1753,Concentration of the Spectral Measure for Large Random Matrices with   Stable Entries,"We derive concentration inequalities for functions of the empirical measure of large random matrices with infinitely divisible entries and, in particular, stable ones. We also give concentration results for some other functionals of these random matrices, such as the largest eigenvalue or the largest singular value.",math.PR math.ST stat.TH,"Christian Houdr\'e, Hua Xu",2024,https://arxiv.org/abs/0706.1753,,,math.PR,
706.1754,Protein structure prediction by an iterative search method,"We demonstrate a new algorithm for finding protein conformations that minimize a non-bonded energy function. The new algorithm, called the difference map, seeks to find an atomic configuration that is simultaneously in two constraint spaces. The first constraint space is the space of atomic configurations that have a valid peptide geometry, while the second is the space of configurations that have a non-bonded energy below a given target. These two constraint spaces are used to define a deterministic dynamical system, whose fixed points produce atomic configurations in the intersection of the two constraint spaces. The rate at which the difference map produces low energy protein conformations is compared with that of a contemporary search algorithm, parallel tempering. The results indicate the difference map finds low energy protein conformations at a significantly higher rate then parallel tempering.",q-bio.BM,"Ivan C. Rankenburg, Veit Elser",2024,https://arxiv.org/abs/0706.1754,,,q-bio.BM,
706.1836,Long Memory in Nonlinear Processes,"It is generally accepted that many time series of practical interest exhibit strong dependence, i.e., long memory. For such series, the sample autocorrelations decay slowly and log-log periodogram plots indicate a straight-line relationship. This necessitates a class of models for describing such behavior. A popular class of such models is the autoregressive fractionally integrated moving average (ARFIMA) which is a linear process. However, there is also a need for nonlinear long memory models. For example, series of returns on financial assets typically tend to show zero correlation, whereas their squares or absolute values exhibit long memory. Furthermore, the search for a realistic mechanism for generating long memory has led to the development of other nonlinear long memory models. In this chapter, we will present several nonlinear long memory models, and discuss the properties of the models, as well as associated parametric andsemiparametric estimators.",math.ST q-fin.ST stat.TH,"Rohit Deo (IOMS), Meng-Chen Hsieh, Clifford M. Hurvich (IOMS),
  Philippe Soulier (MODAL'X)",2024,https://arxiv.org/abs/0706.1836,,"D\'ependence in probability and statistics, Springer (Ed.) (2006)
  221--244",math.ST,
706.1837,Subgeometric ergodicity of Markov chains,"The goal of this paper is to give a short and self contained proof of general bounds for subgeometric rates of convergence, under practical conditions. The main result whose proof, based on coupling, provides an intuitive understanding of the results of Nummelin and Tuominen (1983) and Tuominen and Tweedie (1994). To obtain practical rates, a very general drift condition, recently introduced in Douc et al (2004) is used.",math.ST stat.TH,"Randal Douc (CMAP), Eric Moulines (LTCI), Philippe Soulier (MODAL'X)",2024,https://arxiv.org/abs/0706.1837,,"Dependence in probability and statistics, Springer (Ed.) (2006)
  55--64",math.ST,
706.1905,Quantum dynamics of N-methylacetamide studied by the vibrational   configuration interaction method,"Vibrational energy transfer of the amide I mode of N-methylacetamide (NMA) is studied theoretically using the vibrational configuration interaction method. A quartic force field of NMA is constructed at the B3LYP/6-31G+(d) level of theory and its accuarcy is checked by comparing the resulting anharmonic frequencies with available theoretical and experimental values. Quantum dynamics calculations for the amide I mode excitation clarify the dominant energy transfer pathways, which sensitively depend on the anharmonic couplings among vibrational modes. A ratio of the anharmonic coupling to the frequency mismatch is employed to predict and interpret the dominant energy flow pathways.",q-bio.BM,"Hiroshi Fujisaki, Kiyoshi Yagi, Kimihiko Hirao, John E. Straub",2024,https://arxiv.org/abs/0706.1905,10.1016/j.cplett.2007.06.067,,q-bio.BM,
